Train started: 13:19
F = <module 'torch.nn.functional' from '/home/milkylatte/miniconda3/envs/irobot/lib/python3.8/site-packages/torch/nn/functional.py'>
BATCH_SIZE = 32
GAMMA = 0.99
EPS_START = 1
EPS_END = 0.01
EXP_FRACTION = 0.1
NUMBER_OF_FRAMES = 40000000.0
TARGET_UPDATE = 1000
TRAIN_FREQUENCY = 4
HEIGHT = 84
WIDTH = 84
EPSILON = 0
MEM_SIZE = 250000
LEARNING_STARTS = 10000
SINGLE_EVAL_STEPS = 10000
SCHEDULE_TIMESTEPS = 4000000.0
LEARNING_RATE = 0.0001
PATH = ./deepQ.pt
GIF_PATH = ./game_video/

games,frames,epsilon,score,network_loss,delta_t,frames/t
15:38:24,1888,2107229,0.48093607000000005,-20.0,0.003921941450244049,4.065965,251.35484442192688
15:38:31,1889,2108864,0.4805314075,-12.0,0.00389546208530459,6.67587,244.91189912326035
15:38:37,1890,2110496,0.4801274875,-17.0,0.0036003730802251226,6.699538,243.59888696802673
15:38:44,1891,2111955,0.479766385,-16.0,0.0036862552827798237,6.167756,236.55280786075195
15:38:54,1892,2114440,0.4791513475,-10.0,0.0037120712174728045,10.277849,241.78210829911978
15:39:00,1893,2115875,0.478796185,-19.0,0.0034604909262959753,5.842474,245.61512811182385
15:39:05,1894,2117282,0.47844795250000005,-18.0,0.003873227818820107,5.868158,239.76859518779145
15:39:12,1895,2118822,0.4780668025,-14.0,0.004015308047656889,6.246608,246.53379882329736
15:39:16,1896,2119888,0.47780296749999995,-18.0,0.0038492578178945286,4.304482,247.64884601677971
15:39:24,1897,2121832,0.47732182749999996,-14.0,0.003933765974692012,7.848115,247.70279232656503
15:39:30,1898,2123310,0.4769560225,-18.0,0.0041702946706209335,6.136885,240.83879688147977
15:39:35,1899,2124575,0.476642935,-17.0,0.0043277199736713795,5.066807,249.66413759197854
15:39:42,1900,2126376,0.47619718749999995,-12.0,0.004116267389100459,7.377872,244.10832825508493
15:39:52,1901,2128859,0.475582645,-10.0,0.004108984812369777,9.95421,249.44219581463523
15:39:58,1902,2130218,0.47524629250000006,-18.0,0.003984116833239301,5.461854,248.81661062342567
15:40:05,1903,2131952,0.47481712749999994,-13.0,0.003621831792245423,7.168483,241.89218276726052
15:40:09,1904,2133007,0.474556015,-19.0,0.003481924896539457,4.413204,239.05534391793353
15:40:17,1905,2134833,0.47410408000000004,-13.0,0.003723906808842536,7.633276,239.21577052893147
15:40:25,1906,2136738,0.4736325925,-12.0,0.0035992580623230934,7.959588,239.33399567917334
15:40:33,1907,2138531,0.47318882500000004,-12.0,0.003415323381107425,7.534363,237.97632261678925
15:40:39,1908,2140034,0.47281683249999995,-15.0,0.003460723063208787,6.320213,237.80844094969584
15:40:44,1909,2141209,0.47252602,-18.0,0.004109076899397155,4.871711,241.1883627743928
15:40:48,1910,2142192,0.4722827275,-21.0,0.004095122956656566,4.080441,240.90533351664683
15:40:55,1911,2144020,0.47183029750000005,-13.0,0.0036202770437743655,7.51752,243.16529919441518
15:41:04,1912,2145995,0.47134148499999995,-9.0,0.004071911453337291,8.163931,241.91777221047067
15:41:08,1913,2147039,0.471083095,-18.0,0.004158116534523581,4.239654,246.24650973876643
15:41:14,1914,2148617,0.47069254000000005,-15.0,0.004382606478749857,6.535367,241.4554530755503
15:41:20,1915,2149958,0.4703606425,-17.0,0.004193369979942356,5.432365,246.85381044904017
15:41:26,1916,2151535,0.46997033499999996,-15.0,0.004341191419832843,6.312387,249.8262543155228
15:41:33,1917,2153249,0.46954612000000007,-13.0,0.00409601298557043,7.123453,240.61364621904576
15:41:39,1918,2154683,0.469191205,-18.0,0.003508709254512022,5.752549,249.28079708664802
15:41:42,1919,2155463,0.46899815499999997,-21.0,0.0037991844726583133,3.1009,251.5398755200103
15:41:49,1920,2157101,0.46859275,-13.0,0.0036102832767760337,6.547635,250.16666323031143
15:41:56,1921,2158842,0.4681618525,-13.0,0.00391988021150317,7.07101,246.21659423476984
15:42:01,1922,2160074,0.46785693250000004,-18.0,0.0038180653685809707,5.237363,235.23288341862116
15:42:07,1923,2161415,0.467525035,-19.0,0.004239927753528107,5.653034,237.2177489114695
15:42:15,1924,2163408,0.4670317675,-15.0,0.003603076728960372,8.203479,242.94570632776654
15:42:22,1925,2165147,0.46660136500000005,-15.0,0.0037611995411544353,7.11495,244.4149291281035
15:42:26,1926,2166236,0.46633183749999996,-21.0,0.003716923068756895,4.538317,239.95679455621985
15:42:32,1927,2167533,0.4660108300000001,-17.0,0.003675480653316929,5.313631,244.08921131331851
15:42:38,1928,2169137,0.46561383999999995,-16.0,0.004099867822244726,6.752407,237.54492286972632
15:42:43,1929,2170288,0.4653289675000001,-17.0,0.003594339435809788,4.802192,239.68221178994926
15:42:48,1930,2171450,0.4650413725,-19.0,0.003703239655299784,4.873549,238.42994089112474
15:42:55,1931,2173013,0.46465453,-15.0,0.003736767131695881,6.451117,242.28362313069195
15:43:02,1932,2174847,0.4642006150000001,-17.0,0.003851640927956102,7.55441,242.77210265262278
15:43:10,1933,2176820,0.4637122975000001,-13.0,0.003808281901429462,8.266661,238.66951844281508
15:43:16,1934,2178182,0.46337520249999997,-17.0,0.0044105097197769125,5.475838,248.7290529778273
15:43:20,1935,2179229,0.46311607,-19.0,0.004047283458875364,4.357854,240.25586905848616
15:43:27,1936,2180879,0.462707695,-16.0,0.0041307466682747405,6.555174,251.70956560420822
15:43:32,1937,2182120,0.46240054750000004,-19.0,0.0037697537749585125,5.092222,243.7050073622085
15:43:37,1938,2183318,0.46210404250000003,-20.0,0.003982468814356253,4.8235,248.36736809370788
15:43:42,1939,2184693,0.46176373000000004,-18.0,0.0036439580670598526,5.597428,245.64853714956226
15:43:50,1940,2186622,0.4612863025,-12.0,0.0035409891911003647,7.781837,247.88491457736777
15:43:56,1941,2187990,0.46094772249999993,-17.0,0.0036157204875755205,5.581727,245.08543681910635
15:44:00,1942,2189063,0.460682155,-20.0,0.003912290640535014,4.389105,244.4689748821229
15:44:06,1943,2190554,0.46031313249999994,-16.0,0.004004383356380339,6.157969,242.1252851386553
15:44:12,1944,2191898,0.45998049249999995,-16.0,0.0036635469103722634,5.613779,239.41092087878772
15:44:17,1945,2193138,0.45967359250000006,-18.0,0.0035286608773599107,4.997356,248.13121178479182
15:44:25,1946,2195188,0.4591662175,-15.0,0.0038334109469815303,8.387825,244.40185626190342
15:44:31,1947,2196495,0.45884273499999995,-16.0,0.0037681774171467995,5.630856,232.11390950150388
15:44:36,1948,2197714,0.4585410325,-16.0,0.003472617105962556,5.107223,238.68156922068997
15:44:44,1949,2199656,0.4580603875,-11.0,0.0038935924598169466,7.945512,244.41470858013932
15:44:52,1950,2201674,0.45756093249999996,-13.0,0.0038187193390360045,8.354838,241.5367000533104
15:45:00,1951,2203469,0.45711667,-16.0,0.004115701405713148,7.408769,242.28046521628625
15:45:07,1952,2205354,0.4566501325000001,-12.0,0.0040035989961533505,7.793217,241.87700663281927
15:45:14,1953,2206904,0.4562665075000001,-17.0,0.003548082619729796,6.444388,240.519347997048
15:45:20,1954,2208465,0.45588016,-16.0,0.0037197176025539655,6.437062,242.5019364424329
15:45:26,1955,2209791,0.455551975,-18.0,0.003989787031600978,5.465037,242.6333069657168
15:45:33,1956,2211450,0.4551413725,-15.0,0.003918880832953805,6.802635,243.8760862518715
15:45:39,1957,2213040,0.45474784749999997,-16.0,0.004063923334291144,6.598876,240.9501254456062
15:45:45,1958,2214332,0.4544280775,-19.0,0.00401816829778081,5.335538,242.1499012845565
15:45:51,1959,2215799,0.45406499499999997,-17.0,0.003777022203252897,6.127744,239.40295155933407
15:45:57,1960,2217388,0.4536717174999999,-17.0,0.003869906400966104,6.53873,243.0135515612359
15:46:04,1961,2218947,0.453285865,-16.0,0.0038132527837147698,6.424082,242.68058844827945
15:46:10,1962,2220415,0.452922535,-16.0,0.003738836676982417,6.050017,242.64394628973767
15:46:17,1963,2222104,0.45250450750000004,-15.0,0.0034766239424454605,7.045787,239.71772067478057
15:46:27,1964,2224550,0.4518991225000001,-9.0,0.0033288068935850307,10.07414,242.7998816772449
15:46:34,1965,2226359,0.451451395,-14.0,0.003352523465466735,7.467865,242.237908692779
15:46:40,1966,2227707,0.451117765,-17.0,0.0032304382319244328,5.517465,244.31509760370028
15:46:46,1967,2229263,0.45073265500000004,-16.0,0.0035920028036381274,6.389157,243.53760597837868
15:46:51,1968,2230411,0.450448525,-18.0,0.0031389176110552057,4.680979,245.2478423851079
15:46:57,1969,2231860,0.45008989750000006,-15.0,0.0031269542684454407,6.037527,239.99892671287432
15:47:04,1970,2233445,0.44969760999999997,-14.0,0.003574385386756774,6.631825,238.99906888375372
15:47:10,1971,2235088,0.4492909675000001,-14.0,0.0036257366059211696,6.816739,241.02433729676315
15:47:18,1972,2236812,0.4488642775,-16.0,0.0037190030511790612,7.159286,240.8061362543695
15:47:24,1973,2238451,0.448458625,-15.0,0.0036750725362586175,6.779483,241.75884798295093
15:47:29,1974,2239527,0.448192315,-18.0,0.0036364528175259914,4.414792,243.72609173886335
15:47:35,1975,2241135,0.447794335,-14.0,0.004000106794424865,6.739569,238.59092473124022
15:47:40,1976,2242346,0.4474946125,-18.0,0.0036713001556485498,4.932974,245.490853995987
15:47:50,1977,2244697,0.44691274000000003,-7.0,0.0036103461404191645,9.810073,239.65163154239528
15:47:56,1978,2246080,0.44657044749999997,-17.0,0.0033516260246962202,5.814264,237.86329619707672
15:48:03,1979,2247649,0.44618212,-16.0,0.003639530079615831,6.566736,238.93148742388914
15:48:10,1980,2249340,0.44576359749999994,-14.0,0.003883837080716213,6.925386,244.17411534894953
15:48:15,1981,2250553,0.44546337999999996,-18.0,0.0031793211509418477,5.179252,234.20370354638084
15:48:21,1982,2252119,0.44507579499999994,-16.0,0.003439852437290275,6.446934,242.9061628364739
15:48:27,1983,2253584,0.4447132075,-17.0,0.0034144013872639853,6.040212,242.54115584022546
15:48:33,1984,2254967,0.44437091500000003,-18.0,0.00306566774651995,5.753107,240.3918439201635
15:48:37,1985,2256076,0.44409643750000005,-20.0,0.00339386168663938,4.330818,256.0717167057124
15:48:44,1986,2257738,0.4436850925,-14.0,0.003590487045025489,6.606556,251.56829064947
15:48:48,1987,2258804,0.44342125749999994,-19.0,0.0036660300535359945,4.279092,249.1182708855056
15:48:52,1988,2259896,0.44315098750000004,-18.0,0.0035483766967198734,4.335026,251.90160335831897
15:48:58,1989,2261109,0.44285077000000006,-18.0,0.0033650524212709186,5.16774,234.72543123299545
15:49:04,1990,2262682,0.4424614525,-13.0,0.003744483964503494,6.5942,238.54296199690637
15:49:08,1991,2263698,0.44220999250000004,-20.0,0.0033796333868742192,4.186234,242.70024083699096
15:49:15,1992,2265326,0.4418070625,-14.0,0.0037478259550087173,6.539937,248.9320615779632
15:49:22,1993,2266974,0.4413991825,-17.0,0.003771959876899327,6.634083,248.41413651291367
15:49:26,1994,2268060,0.44113039750000005,-21.0,0.003777816837113969,4.468652,243.02630860492158
15:49:32,1995,2269471,0.440781175,-19.0,0.0037925799664838117,5.663122,249.15585431498738
15:49:36,1996,2270624,0.44049580750000006,-20.0,0.003369452194520919,4.671325,246.82504428615005
15:49:43,1997,2272233,0.44009758,-17.0,0.003428464221725328,6.626325,242.81936065617066
15:49:49,1998,2273724,0.43972855749999995,-15.0,0.003360293354959257,5.985348,249.10832252360262
15:49:56,1999,2275481,0.4392937,-13.0,0.003361045881253879,7.075256,248.33023709672128
15:50:12,2000,2277243,0.4388573575,-14.0,0.003727957825388082,15.87657,110.98115021065634
15:50:19,2001,2278940,0.4384375975,-15.0,0.003653078706674761,6.708989,252.944221551116
15:50:25,2002,2280448,0.4380643675,-15.0,0.0035734651869642167,5.849045,257.8198663200574
15:50:32,2003,2282322,0.4376005525000001,-15.0,0.003507674213494859,7.538866,248.57849973722838
15:50:38,2004,2283787,0.437237965,-16.0,0.0037976070313556678,5.946234,246.37442791521494
15:50:45,2005,2285617,0.43678504000000007,-13.0,0.0038940434985413872,7.409254,246.9884282547204
15:50:51,2006,2287008,0.43644076750000005,-17.0,0.003870429903918324,5.745696,242.09425629201408
15:50:56,2007,2288260,0.4361308975,-17.0,0.0039180090990119845,5.00031,250.38447616247794
15:51:02,2008,2289612,0.43579627749999994,-17.0,0.0035438091661533088,5.547508,243.71303295101154
15:51:09,2009,2291416,0.4353497875,-11.0,0.0042185247147831645,7.338789,245.81712323381964
15:51:16,2010,2293110,0.43493052249999997,-18.0,0.004259390835836969,7.048996,240.31791194093458
15:51:22,2011,2294688,0.4345399675,-17.0,0.0037237598165115672,6.188333,254.99597387535545
15:51:30,2012,2296468,0.43409941750000003,-12.0,0.00391867179122722,7.379616,241.2049624262292
15:51:35,2013,2297692,0.43379647749999994,-17.0,0.004129272819613867,4.834685,253.17057884846685
15:51:40,2014,2299069,0.43345567000000007,-18.0,0.004122141781398028,5.686102,242.169415884555
15:51:46,2015,2300615,0.43307303499999994,-17.0,0.004176811738255786,6.201293,249.3028470030363
15:51:54,2016,2302401,0.432631,-14.0,0.003974613932042614,7.394055,241.5454037060855
15:52:00,2017,2303954,0.43224663249999995,-16.0,0.0036784535194099065,6.521573,238.13273270114433
15:52:06,2018,2305198,0.4319387425,-17.0,0.0036084091197624442,5.234211,237.66714792353613
15:52:16,2019,2307680,0.4313244475,-9.0,0.0037085877408483815,10.46367,237.20167015970495
15:52:23,2020,2309282,0.43092795249999993,-18.0,0.0033992702330687915,6.642869,241.16085986341142
15:52:28,2021,2310501,0.43062625,-19.0,0.003251790082211927,4.937694,246.8763758953066
15:52:35,2022,2312342,0.43017060249999994,-14.0,0.0033232557286164196,7.613798,241.79785174232362
15:52:42,2023,2313892,0.42978697749999994,-18.0,0.0033214815148665,6.351117,244.05155817472735
15:52:46,2024,2315050,0.42950037250000006,-17.0,0.0034679950369473802,4.741198,244.24206708937277
15:52:52,2025,2316410,0.42916377250000004,-18.0,0.003727825716315933,5.684356,239.25313615121922
15:52:59,2026,2318041,0.4287601,-16.0,0.0037639657505981936,6.6855,243.96081070974498
15:53:08,2027,2320247,0.42821411500000006,-8.0,0.0035624794171617694,9.113003,242.0716859195591
15:53:13,2028,2321564,0.4278881575,-18.0,0.003635476239833777,5.365984,245.43494725291762
15:53:20,2029,2323222,0.4274778025,-13.0,0.0033497847880360233,7.0208,236.15542388331812
15:53:25,2030,2324311,0.427208275,-18.0,0.003232582987359766,4.483233,242.90506426946803
15:53:32,2031,2326150,0.4267531225000001,-12.0,0.003609225597187026,7.487982,245.59353908703307
15:53:40,2032,2327947,0.426308365,-11.0,0.0035176336878593307,7.43514,241.69013629871128
15:53:45,2033,2329354,0.4259601325,-18.0,0.0034443325887629976,5.733771,245.38824449040607
15:53:51,2034,2330685,0.42563070999999997,-16.0,0.00396397100396555,5.410035,246.02428634934896
15:53:57,2035,2332114,0.42527703250000004,-17.0,0.0039007897853671316,5.867265,243.55470564223705
15:54:05,2036,2334052,0.4247973775,-12.0,0.0038081193840696884,7.97084,243.13623156405097
15:54:11,2037,2335525,0.42443281,-16.0,0.0033776685904691292,6.00698,245.21473352666396
15:54:15,2038,2336513,0.42418828,-19.0,0.0032507091984982314,4.109072,240.443584342158
15:54:22,2039,2338348,0.4237341175,-11.0,0.002934251842800707,7.657025,239.64921101863973
15:54:27,2040,2339475,0.423455185,-19.0,0.0033709834243504477,4.764822,236.52509999324215
15:54:35,2041,2341488,0.4229569675,-12.0,0.0030293676264585914,8.164405,246.55807741041752
15:54:42,2042,2343005,0.42258151,-17.0,0.0031847099886937557,6.281168,241.5155907308959
15:54:50,2043,2345086,0.4220664625,-14.0,0.003209371075074439,8.76767,237.34926154839312
15:54:59,2044,2347156,0.42155413750000004,-10.0,0.0033634099064528133,8.478111,244.15816211889654
15:55:05,2045,2348629,0.42118957,-17.0,0.003257981009041855,6.269293,234.95472296477448
15:55:11,2046,2349994,0.42085173249999996,-17.0,0.0037942953297494205,5.670362,240.7253716782103
15:55:17,2047,2351443,0.42049310500000003,-17.0,0.003843046313162008,5.955955,243.28592140135376
15:55:22,2048,2352671,0.42018917499999997,-17.0,0.0036546433949691368,5.031648,244.05522802866975
15:55:27,2049,2353963,0.41986940500000003,-19.0,0.0035787051044052737,5.338387,242.02067028860964
15:55:37,2050,2356300,0.4192909975,-7.0,0.0036098393736198253,9.610613,243.16867196712633
15:55:45,2051,2358350,0.4187836225,-10.0,0.003573288721351051,8.395427,244.18055210294844
15:55:49,2052,2359225,0.41856706,-20.0,0.0033509574153303217,3.596175,243.3140767621153
15:55:53,2053,2360396,0.4182772375,-20.0,0.003663347133400225,4.75826,246.09836368756646
15:56:01,2054,2362342,0.41779560250000003,-10.0,0.0036128856763062,8.067161,241.22488692118577
15:56:09,2055,2364123,0.417354805,-14.0,0.0038044913138231534,7.436163,239.5052394628789
15:56:17,2056,2365987,0.416893465,-15.0,0.004023752400607606,7.683092,242.61065727183794
15:56:22,2057,2367381,0.41654844999999996,-16.0,0.0038231713855759186,5.70007,244.55840015999803
15:56:26,2058,2368317,0.41631679,-21.0,0.003618934058930534,3.831606,244.2839895333706
15:56:33,2059,2370038,0.41589084249999997,-12.0,0.003450737979945315,7.152434,240.61738982841365
15:56:38,2060,2371139,0.41561834500000006,-19.0,0.003973250110972334,4.567078,241.0731763284971
15:56:42,2061,2372126,0.4153740625000001,-19.0,0.0033057860437184874,4.031197,244.84042828966187
15:56:49,2062,2373797,0.41496049,-15.0,0.0035016848353399454,6.847663,244.02485928410906
15:56:55,2063,2375271,0.41459567499999994,-15.0,0.00350527074387292,6.004068,245.50021751918865
15:57:02,2064,2377107,0.4141412649999999,-14.0,0.003809760373734011,7.60381,241.4579007103018
15:57:10,2065,2378877,0.41370319,-15.0,0.004010484373469209,7.403464,239.07727517821388
15:57:20,2066,2381441,0.4130685999999999,-6.0,0.003538359392815024,10.66669,240.37447418083775
15:57:30,2067,2383800,0.41248474749999997,-9.0,0.0035150497902741305,9.614181,245.36671402379463
15:57:39,2068,2385994,0.4119417325000001,-10.0,0.004143835676881486,9.031932,242.91591212157047
15:57:47,2069,2387819,0.41149004499999997,-13.0,0.00435440893271701,7.58965,240.45904620107646
15:57:52,2070,2389155,0.41115938499999993,-19.0,0.004119962832366234,5.41228,246.84606117939205
15:58:01,2071,2391291,0.410630725,-8.0,0.004421945127845159,8.781895,243.22768605181454
15:58:11,2072,2393783,0.41001395500000004,-6.0,0.004149770838141974,10.134309,245.89737692032085
15:58:15,2073,2394864,0.4097464074999999,-19.0,0.0045331587225923104,4.373278,247.18300551668565
15:58:21,2074,2396372,0.4093731775,-15.0,0.0046172031804805605,6.149995,245.20345138491984
15:58:33,2075,2399166,0.40868166249999993,-2.0,0.003964688353362401,11.397173,245.14851182832794
15:58:39,2076,2400679,0.408307195,-16.0,0.0038499661004318605,6.250203,242.0721374969741
15:58:49,2077,2403125,0.40770181000000005,-5.0,0.004400639673405832,10.114772,241.82453148721493
15:58:56,2078,2404864,0.4072714075,-12.0,0.004418834533450121,7.127061,243.99959534512192
15:59:03,2079,2406484,0.40687045750000006,-16.0,0.004721845509081987,6.673153,242.7638029579121
15:59:10,2080,2408083,0.40647470500000005,-15.0,0.004280781966517679,6.510671,245.5968056134306
15:59:20,2081,2410556,0.40586263749999996,-7.0,0.0043401441135229755,10.168907,243.19231162208484
15:59:28,2082,2412580,0.40536169750000006,-11.0,0.004106269316037329,8.384145,241.40803862528617
15:59:31,2083,2413387,0.405161965,-21.0,0.0037055270525045915,3.30253,244.35811332523852
15:59:37,2084,2414640,0.40485184750000003,-19.0,0.003983962900427798,5.233685,239.4106638057124
15:59:42,2085,2416023,0.40450955499999997,-16.0,0.003979159533880608,5.690849,243.0217354211999
15:59:50,2086,2417759,0.4040798950000001,-14.0,0.00393901147567431,7.261032,239.08447173900348
15:59:55,2087,2419175,0.4037294349999999,-16.0,0.0038082079245316887,5.834487,242.69485903387906
16:00:02,2088,2420628,0.4033698175,-16.0,0.004007091087650908,6.080623,238.95577805103193
16:00:09,2089,2422410,0.40292877250000003,-12.0,0.0039920153095274165,7.471048,238.52075371487373
16:00:17,2090,2424355,0.402447385,-14.0,0.004024331876385283,8.116317,239.64071388537434
16:00:22,2091,2425567,0.40214741499999995,-20.0,0.00403733192189987,5.059638,239.54282895337573
16:00:29,2092,2427222,0.4017378025,-17.0,0.003783353231088056,6.747029,245.29315051113608
16:00:39,2093,2429717,0.40112028999999993,-7.0,0.0036300288572816406,10.424091,239.34940706100895
16:00:47,2094,2431438,0.4006943425,-14.0,0.0037311438568542864,7.230154,238.03089118157098
16:00:56,2095,2433674,0.40014093250000005,-11.0,0.003954668404169594,9.326553,239.74559518398704
16:01:03,2096,2435415,0.399710035,-14.0,0.0037341142356952374,7.311028,238.13340613659255
16:01:11,2097,2437270,0.39925092250000005,-13.0,0.004213103549710499,7.509726,247.01300686602949
16:01:19,2098,2439239,0.398763595,-11.0,0.004525647713278413,8.066786,244.08729821269586
16:01:27,2099,2441092,0.39830497750000005,-13.0,0.00418018206632666,7.732733,239.63067132927
16:01:38,2100,2443784,0.39763870749999997,-4.0,0.004044802055502501,11.127864,241.91524986286674
16:01:44,2101,2445314,0.3972600325000001,-15.0,0.0037515624259129242,6.213766,246.2274890943753
16:01:50,2102,2446858,0.39687789250000005,-16.0,0.0035011695219575394,6.527463,236.53906579018525
16:01:57,2103,2448399,0.39649649500000006,-15.0,0.004058698531808695,6.341115,243.01719807951756
16:02:04,2104,2450179,0.39605594499999996,-14.0,0.004365282709281264,7.508306,237.07078534092776
16:02:10,2105,2451454,0.3957403825,-17.0,0.003924269009480796,5.311328,240.05295850679906
16:02:20,2106,2453850,0.3951473725,-9.0,0.003966230526236111,10.046861,238.48244740322374
16:02:26,2107,2455496,0.39473998749999994,-13.0,0.003908046540224114,6.789926,242.41795860514532
16:02:33,2108,2457204,0.3943172575,-13.0,0.003762086461880517,7.092654,240.81253646378352
16:02:39,2109,2458435,0.3940125849999999,-17.0,0.0035868902490761544,5.205913,236.46188478370652
16:02:45,2110,2460067,0.393608665,-16.0,0.0033232231430969585,6.679826,244.31774121062435
16:02:51,2111,2461510,0.39325152249999995,-17.0,0.0034067861665197626,5.937349,243.03775978134348
16:02:58,2112,2463166,0.3928416625000001,-14.0,0.0036840519062490856,7.063964,234.42928078342413
16:03:04,2113,2464535,0.39250283499999994,-17.0,0.0034513241367697804,5.580818,245.30454137726764
16:03:13,2114,2466785,0.39194596000000004,-10.0,0.0037489571560217236,9.305022,241.80490921998896
16:03:19,2115,2468167,0.391603915,-18.0,0.004213013433837804,5.679852,243.31619908406063
16:03:24,2116,2469319,0.391318795,-18.0,0.004112429187646032,4.968961,231.83921145688203
16:03:33,2117,2471547,0.3907673650000001,-9.0,0.0035641377391937377,9.278114,240.1350101971155
16:03:38,2118,2472763,0.39046640499999996,-18.0,0.003309320023713793,5.185696,234.49118498269084
16:03:44,2119,2474094,0.39013698249999995,-17.0,0.0033570821653959248,5.407058,246.15974158220607
16:03:50,2120,2475591,0.38976647499999995,-15.0,0.0035454328059851326,6.343865,235.97601777465314
16:03:58,2121,2477406,0.3893172625000001,-11.0,0.003517216344959911,7.554981,240.23885698719826
16:04:04,2122,2479029,0.3889155700000001,-14.0,0.0035363374737589137,6.754922,240.26924367150355
16:04:12,2123,2480955,0.388438885,-12.0,0.004036518707247006,8.04657,239.3566451295397
16:04:17,2124,2481941,0.38819485,-19.0,0.003617490790237631,4.097237,240.6499794861757
16:04:23,2125,2483373,0.38784043,-16.0,0.0036586242617048094,6.005061,238.4655209997034
16:04:28,2126,2484597,0.38753749000000004,-19.0,0.003487561354596241,5.087282,240.5999903288239
16:04:36,2127,2486525,0.38706030999999996,-10.0,0.0036430437621637344,7.980019,241.60343477878936
16:04:45,2128,2488645,0.38653561000000003,-11.0,0.0034616375941660185,9.039512,234.5259345858493
16:04:50,2129,2489986,0.38620371249999996,-17.0,0.0033119274002722282,5.687699,235.7719703521582
16:04:59,2130,2491904,0.38572900750000005,-13.0,0.0033673808032827594,8.242523,232.69574134036387
16:05:05,2131,2493415,0.385355035,-16.0,0.0036873942039039715,6.402883,235.98744503062136
16:05:11,2132,2494831,0.38500457499999996,-17.0,0.0033923689732104434,5.839127,242.50200415233303
16:05:17,2133,2496358,0.3846266425,-16.0,0.003472272803579062,6.582598,231.97527784622423
16:05:28,2134,2498936,0.3839885875,-4.0,0.003240397799238042,10.632221,242.47050545695015
16:05:36,2135,2500857,0.38351314000000003,-12.0,0.003115897666272783,8.123462,236.4755322299778
16:05:46,2136,2503133,0.38294982999999994,-11.0,0.003385014953856931,9.569186,237.84677191978503
16:05:52,2137,2504720,0.3825570475000001,-16.0,0.003469534160103649,6.58552,240.98324809582235
16:06:01,2138,2506855,0.38202863500000006,-9.0,0.0034902360266744255,8.949297,238.56622481073094
16:06:08,2139,2508388,0.3816492175,-16.0,0.003301496318250885,6.400127,239.52649689607722
16:06:14,2140,2509961,0.3812599,-14.0,0.0034294555970966383,6.597212,238.43405365781788
16:06:25,2141,2512648,0.38059486750000004,6.0,0.0036563540537509895,11.1738,240.4732499239292
16:06:36,2142,2515138,0.3799785925,-6.0,0.0034903010088475016,10.479397,237.60909143913528
16:06:44,2143,2517036,0.3795088375,-11.0,0.0034167241039371535,7.944269,238.9143670739246
16:06:55,2144,2519783,0.378828955,-4.0,0.0039118438663592854,11.465419,239.59002283300765
16:07:06,2145,2522420,0.37817629750000004,-6.0,0.0033654585848661347,10.990237,239.94023058829396
16:07:14,2146,2524341,0.3777008500000001,-15.0,0.003687003726529813,8.032587,239.1508489108179
16:07:21,2147,2525944,0.3773041075,-12.0,0.003061952544230735,6.576251,243.75590286927917
16:07:26,2148,2527268,0.3769764175,-16.0,0.003473332453535988,5.322301,248.76458509204946
16:07:32,2149,2528810,0.37659477249999995,-14.0,0.003592651353218868,6.166091,250.0773991172041
16:07:39,2150,2530533,0.37616832999999994,-14.0,0.0034160586176634595,6.869467,250.82004178781264
16:07:50,2151,2533203,0.3755075050000001,-8.0,0.003300796947798048,11.014214,242.4140297255891
16:07:59,2152,2535377,0.37496944,-12.0,0.0032214232114176197,9.173952,236.9752970148525
16:08:08,2153,2537496,0.3744449875,-12.0,0.0032459892154739914,8.862101,239.10808509178582
16:08:16,2154,2539337,0.37398934000000006,-13.0,0.00339196402697729,7.731349,238.12144555885396
16:08:22,2155,2540928,0.3735955675,-16.0,0.0033696975395662867,6.361817,250.0857852402859
16:08:32,2156,2543293,0.37301023,-8.0,0.003364684116063841,9.510423,248.67453319373914
16:08:39,2157,2545167,0.3725464150000001,-17.0,0.0034625243914709627,7.524357,249.05782646942455
16:08:51,2158,2548052,0.3718323775000001,-2.0,0.003521825636019504,11.690313,246.78552233802466
16:09:01,2159,2550339,0.371266345,-9.0,0.003607315513617978,9.492596,240.92461113903929
16:09:09,2160,2552374,0.3707626825,-10.0,0.0033700720853975484,8.557323,237.80801542725453
16:09:19,2161,2554794,0.3701637325,-6.0,0.0037656765017458353,9.7208,248.95070364579047
16:09:26,2162,2556523,0.36973580500000003,-15.0,0.0036179483388507462,7.122406,242.75504653904875
16:09:35,2163,2558780,0.3691771975,-9.0,0.0036338207652298602,9.354469,241.27505259785457
16:09:43,2164,2560554,0.3687381325000001,-12.0,0.0036744949151447195,7.438137,238.50058153002558
16:09:49,2165,2561921,0.36839980000000006,-17.0,0.003292409255685372,5.810304,235.2716828585905
16:10:00,2166,2564541,0.36775135000000003,-5.0,0.003517991999245981,10.856632,241.32714455090678
16:10:06,2167,2566178,0.3673461925,-15.0,0.003627009411293485,6.861641,238.5726679667444
16:10:14,2168,2568013,0.3668920299999999,-15.0,0.0036484997958951266,7.406092,247.76899881881025
16:10:22,2169,2570035,0.366391585,-11.0,0.003749719764898983,8.229162,245.71153174527367
